# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1944          	GAMG	6.139800e-02	1.477830e-04	2	true
1945          	GAMG	6.167210e-02	1.450300e-04	2	true
1946          	GAMG	6.161970e-02	1.435850e-04	2	true
1947          	GAMG	6.140130e-02	1.452840e-04	2	true
1948          	GAMG	6.204480e-02	1.391150e-04	2	true
1949          	GAMG	6.102190e-02	1.415370e-04	2	true
1950          	GAMG	6.054100e-02	1.410610e-04	2	true
1951          	GAMG	6.141300e-02	1.446230e-04	2	true
1952          	GAMG	6.152940e-02	1.438930e-04	2	true
1953          	GAMG	6.175500e-02	1.393800e-04	2	true
1954          	GAMG	6.205540e-02	1.394210e-04	2	true
1955          	GAMG	6.212630e-02	1.399920e-04	2	true
1956          	GAMG	6.165540e-02	1.441800e-04	2	true
1957          	GAMG	6.210070e-02	1.418890e-04	2	true
1958          	GAMG	6.167110e-02	1.400550e-04	2	true
1959          	GAMG	6.119380e-02	1.436900e-04	2	true
1960          	GAMG	6.045910e-02	1.340180e-04	2	true
1961          	GAMG	6.103940e-02	1.286670e-04	2	true
1962          	GAMG	6.075080e-02	1.205160e-04	2	true
1963          	GAMG	6.089550e-02	1.202620e-04	2	true
1964          	GAMG	6.095190e-02	1.245980e-04	2	true
1965          	GAMG	6.169570e-02	1.296680e-04	2	true
1966          	GAMG	6.233730e-02	1.268140e-04	2	true
1967          	GAMG	6.246060e-02	1.278980e-04	2	true
1968          	GAMG	6.237580e-02	1.274660e-04	2	true
1969          	GAMG	6.205880e-02	1.290190e-04	2	true
1970          	GAMG	6.188040e-02	1.306270e-04	2	true
1971          	GAMG	6.213880e-02	1.319230e-04	2	true
1972          	GAMG	6.218090e-02	1.296240e-04	2	true
1973          	GAMG	6.303290e-02	1.306300e-04	2	true
1974          	GAMG	6.414510e-02	1.261420e-04	2	true
1975          	GAMG	6.434080e-02	1.266510e-04	2	true
1976          	GAMG	6.404050e-02	1.258030e-04	2	true
1977          	GAMG	6.363070e-02	1.254620e-04	2	true
1978          	GAMG	6.319680e-02	1.243110e-04	2	true
1979          	GAMG	6.256800e-02	1.265910e-04	2	true
1980          	GAMG	6.156290e-02	1.256790e-04	2	true
1981          	GAMG	5.989460e-02	1.198360e-04	2	true
1982          	GAMG	5.944260e-02	1.179540e-04	2	true
1983          	GAMG	5.914730e-02	1.253560e-04	2	true
1984          	GAMG	5.887220e-02	1.248920e-04	2	true
1985          	GAMG	5.838550e-02	1.256550e-04	2	true
1986          	GAMG	5.772080e-02	1.268740e-04	2	true
1987          	GAMG	5.673620e-02	1.240020e-04	2	true
1988          	GAMG	5.661740e-02	1.217890e-04	2	true
1989          	GAMG	5.645590e-02	1.156630e-04	2	true
1990          	GAMG	5.720340e-02	1.113720e-04	2	true
1991          	GAMG	5.790110e-02	1.111420e-04	2	true
1992          	GAMG	5.818170e-02	1.116640e-04	2	true
1993          	GAMG	5.817340e-02	1.133670e-04	2	true
1994          	GAMG	5.845940e-02	1.144850e-04	2	true
1995          	GAMG	5.902220e-02	1.162740e-04	2	true
1996          	GAMG	5.970440e-02	1.192200e-04	2	true
1997          	GAMG	5.987490e-02	1.226240e-04	2	true
1998          	GAMG	5.934250e-02	1.232500e-04	2	true
1999          	GAMG	5.950830e-02	1.233010e-04	2	true
2000          	GAMG	5.956070e-02	1.266780e-04	2	true
2001          	GAMG	5.970770e-02	1.294320e-04	2	true
2002          	GAMG	6.039930e-02	1.261090e-04	2	true
2003          	GAMG	6.134760e-02	1.294250e-04	2	true
2004          	GAMG	6.221240e-02	1.313200e-04	2	true
2005          	GAMG	6.194600e-02	1.297380e-04	2	true
2006          	GAMG	6.187340e-02	1.322660e-04	2	true
2007          	GAMG	6.205990e-02	1.319720e-04	2	true
2008          	GAMG	6.127880e-02	1.307470e-04	2	true
2009          	GAMG	5.964170e-02	1.261530e-04	2	true
2010          	GAMG	5.864820e-02	1.210540e-04	2	true
2011          	GAMG	5.837380e-02	1.235760e-04	2	true
2012          	GAMG	5.847540e-02	1.217310e-04	2	true
2013          	GAMG	5.875370e-02	1.220110e-04	2	true
2014          	GAMG	5.907810e-02	1.258820e-04	2	true
2015          	GAMG	5.979100e-02	1.358030e-04	2	true
2016          	GAMG	6.000670e-02	1.405450e-04	2	true
2017          	GAMG	6.021210e-02	1.434630e-04	2	true
2018          	GAMG	6.126550e-02	1.403110e-04	2	true
2019          	GAMG	6.137480e-02	1.395680e-04	2	true
2020          	GAMG	6.146120e-02	1.383120e-04	2	true
2021          	GAMG	6.101240e-02	1.381260e-04	2	true
2022          	GAMG	6.046560e-02	1.420930e-04	2	true
2023          	GAMG	6.098930e-02	1.360620e-04	2	true
2024          	GAMG	6.053530e-02	1.339910e-04	2	true
2025          	GAMG	6.052950e-02	1.301460e-04	2	true
2026          	GAMG	6.041130e-02	1.333920e-04	2	true
2027          	GAMG	6.023000e-02	1.308250e-04	2	true
2028          	GAMG	5.988420e-02	1.356550e-04	2	true
2029          	GAMG	6.042480e-02	1.358340e-04	2	true
2030          	GAMG	6.017310e-02	1.369210e-04	2	true
2031          	GAMG	6.063240e-02	1.362320e-04	2	true
2032          	GAMG	6.154750e-02	1.350680e-04	2	true
2033          	GAMG	6.152380e-02	1.376500e-04	2	true
2034          	GAMG	6.147900e-02	1.330820e-04	2	true
2035          	GAMG	6.195500e-02	1.295260e-04	2	true
2036          	GAMG	6.177790e-02	1.222440e-04	2	true
2037          	GAMG	6.120420e-02	1.190570e-04	2	true
2038          	GAMG	6.097680e-02	1.188440e-04	2	true
2039          	GAMG	5.969030e-02	1.167010e-04	2	true
2040          	GAMG	5.899060e-02	1.151750e-04	2	true
2041          	GAMG	5.858320e-02	1.149360e-04	2	true
2042          	GAMG	5.851340e-02	1.159770e-04	2	true
2043          	GAMG	5.856540e-02	1.167160e-04	2	true
2044          	GAMG	5.872680e-02	1.182410e-04	2	true
2045          	GAMG	5.849630e-02	1.185070e-04	2	true
2046          	GAMG	5.777430e-02	1.187080e-04	2	true
2047          	GAMG	5.712500e-02	1.171040e-04	2	true
2048          	GAMG	5.741840e-02	1.169160e-04	2	true
2049          	GAMG	5.693010e-02	1.140530e-04	2	true
2050          	GAMG	5.709240e-02	1.142860e-04	2	true
2051          	GAMG	5.691620e-02	1.140220e-04	2	true
2052          	GAMG	5.641730e-02	1.168460e-04	2	true
2053          	GAMG	5.671010e-02	1.212640e-04	2	true
2054          	GAMG	5.575610e-02	1.245000e-04	2	true
2055          	GAMG	5.522000e-02	1.296080e-04	2	true
2056          	GAMG	5.511070e-02	1.249460e-04	2	true
2057          	GAMG	5.461890e-02	1.260680e-04	2	true
2058          	GAMG	5.520130e-02	1.280580e-04	2	true
2059          	GAMG	5.579740e-02	1.247120e-04	2	true
2060          	GAMG	5.693220e-02	1.245430e-04	2	true
2061          	GAMG	5.771100e-02	1.215740e-04	2	true
2062          	GAMG	5.760910e-02	1.230460e-04	2	true
2063          	GAMG	5.863490e-02	1.202690e-04	2	true
2064          	GAMG	5.859330e-02	1.258400e-04	2	true
2065          	GAMG	5.839720e-02	1.273980e-04	2	true
2066          	GAMG	5.789700e-02	1.257910e-04	2	true
2067          	GAMG	5.626830e-02	1.215730e-04	2	true
2068          	GAMG	5.645080e-02	1.180860e-04	2	true
2069          	GAMG	5.592070e-02	1.156470e-04	2	true
2070          	GAMG	5.526090e-02	1.141950e-04	2	true
2071          	GAMG	5.528080e-02	1.116770e-04	2	true
2072          	GAMG	5.509020e-02	1.145030e-04	2	true
2073          	GAMG	5.473060e-02	1.141050e-04	2	true
2074          	GAMG	5.403850e-02	1.126730e-04	2	true
2075          	GAMG	5.393670e-02	1.097260e-04	2	true
2076          	GAMG	5.371740e-02	1.088210e-04	2	true
2077          	GAMG	5.445980e-02	1.131580e-04	2	true
2078          	GAMG	5.530520e-02	1.209980e-04	2	true
2079          	GAMG	5.614630e-02	1.211780e-04	2	true
2080          	GAMG	5.727670e-02	1.166240e-04	2	true
2081          	GAMG	5.647140e-02	1.194030e-04	2	true
2082          	GAMG	5.538500e-02	1.198380e-04	2	true
2083          	GAMG	5.547250e-02	1.190470e-04	2	true
2084          	GAMG	5.544960e-02	1.155130e-04	2	true
2085          	GAMG	5.566990e-02	1.203690e-04	2	true
2086          	GAMG	5.562140e-02	1.149760e-04	2	true
2087          	GAMG	5.566090e-02	1.115800e-04	2	true
2088          	GAMG	5.561160e-02	1.143360e-04	2	true
2089          	GAMG	5.529140e-02	1.136620e-04	2	true
2090          	GAMG	5.553990e-02	1.143180e-04	2	true
2091          	GAMG	5.546730e-02	1.093570e-04	2	true
2092          	GAMG	5.626440e-02	1.100070e-04	2	true
2093          	GAMG	5.702190e-02	1.071080e-04	2	true
2094          	GAMG	5.729510e-02	1.075480e-04	2	true
2095          	GAMG	5.697190e-02	1.081750e-04	2	true
2096          	GAMG	5.694630e-02	1.046380e-04	2	true
2097          	GAMG	5.770040e-02	1.071340e-04	2	true
2098          	GAMG	5.799090e-02	1.099310e-04	2	true
2099          	GAMG	5.850840e-02	1.079440e-04	2	true
2100          	GAMG	5.910130e-02	1.090950e-04	2	true
2101          	GAMG	5.962280e-02	1.121860e-04	2	true
2102          	GAMG	5.949520e-02	1.180850e-04	2	true
2103          	GAMG	5.972830e-02	1.192540e-04	2	true
2104          	GAMG	6.007940e-02	1.200920e-04	2	true
2105          	GAMG	6.032760e-02	1.150840e-04	2	true
2106          	GAMG	6.051580e-02	1.121420e-04	2	true
2107          	GAMG	6.043020e-02	1.114190e-04	2	true
2108          	GAMG	5.982120e-02	1.134000e-04	2	true
2109          	GAMG	5.956730e-02	1.162680e-04	2	true
2110          	GAMG	5.963420e-02	1.170000e-04	2	true
2111          	GAMG	5.917460e-02	1.185960e-04	2	true
2112          	GAMG	5.870610e-02	1.191390e-04	2	true
2113          	GAMG	5.892350e-02	1.226440e-04	2	true
2114          	GAMG	5.816080e-02	1.215480e-04	2	true
2115          	GAMG	5.790600e-02	1.235820e-04	2	true
2116          	GAMG	5.702580e-02	1.219870e-04	2	true
2117          	GAMG	5.638570e-02	1.177450e-04	2	true
2118          	GAMG	5.582980e-02	1.151460e-04	2	true
2119          	GAMG	5.448680e-02	1.093330e-04	2	true
2120          	GAMG	5.380530e-02	1.047860e-04	2	true
2121          	GAMG	5.334470e-02	1.018580e-04	2	true
2122          	GAMG	5.285990e-02	1.028550e-04	2	true
2123          	GAMG	5.236110e-02	1.069670e-04	2	true
2124          	GAMG	5.207970e-02	1.051170e-04	2	true
2125          	GAMG	5.147980e-02	1.084010e-04	2	true
2126          	GAMG	5.077130e-02	1.122780e-04	2	true
2127          	GAMG	5.045040e-02	1.140410e-04	2	true
2128          	GAMG	5.053510e-02	1.151030e-04	2	true
2129          	GAMG	4.980200e-02	1.102450e-04	2	true
2130          	GAMG	4.876690e-02	1.014970e-04	2	true
2131          	GAMG	4.903850e-02	9.833870e-05	2	true
2132          	GAMG	4.872980e-02	9.546290e-05	2	true
2133          	GAMG	4.894220e-02	9.722280e-05	2	true
2134          	GAMG	4.900270e-02	9.917650e-05	2	true
2135          	GAMG	4.938540e-02	9.739520e-05	2	true
2136          	GAMG	4.923760e-02	1.008320e-04	2	true
2137          	GAMG	5.016080e-02	1.028240e-04	2	true
2138          	GAMG	5.028030e-02	1.065270e-04	2	true
2139          	GAMG	5.039660e-02	1.090600e-04	2	true
2140          	GAMG	5.058630e-02	1.113700e-04	2	true
2141          	GAMG	5.178740e-02	1.104190e-04	2	true
2142          	GAMG	5.218980e-02	1.147110e-04	2	true
2143          	GAMG	5.344560e-02	1.122260e-04	2	true
2144          	GAMG	5.361940e-02	1.103330e-04	2	true
2145          	GAMG	5.394200e-02	1.154790e-04	2	true
2146          	GAMG	5.378530e-02	1.132470e-04	2	true
2147          	GAMG	5.426260e-02	1.150580e-04	2	true
2148          	GAMG	5.470440e-02	1.117400e-04	2	true
2149          	GAMG	5.549240e-02	1.102400e-04	2	true
2150          	GAMG	5.553650e-02	1.121000e-04	2	true
2151          	GAMG	5.585420e-02	1.153340e-04	2	true
2152          	GAMG	5.634350e-02	1.174490e-04	2	true
2153          	GAMG	5.696310e-02	1.192440e-04	2	true
2154          	GAMG	5.723690e-02	1.182040e-04	2	true
2155          	GAMG	5.696580e-02	1.152820e-04	2	true
2156          	GAMG	5.689840e-02	1.196200e-04	2	true
2157          	GAMG	5.638100e-02	1.221910e-04	2	true
2158          	GAMG	5.697310e-02	1.219420e-04	2	true
2159          	GAMG	5.707320e-02	1.279880e-04	2	true
2160          	GAMG	5.776180e-02	1.243420e-04	2	true
2161          	GAMG	5.771640e-02	1.255650e-04	2	true
2162          	GAMG	5.906290e-02	1.278480e-04	2	true
2163          	GAMG	6.062100e-02	1.278600e-04	2	true
2164          	GAMG	6.190270e-02	1.315680e-04	2	true
2165          	GAMG	6.310610e-02	1.297270e-04	2	true
2166          	GAMG	6.337450e-02	1.337360e-04	2	true
2167          	GAMG	6.320130e-02	1.329700e-04	2	true
2168          	GAMG	6.275590e-02	1.353120e-04	2	true
2169          	GAMG	6.265260e-02	1.319470e-04	2	true
2170          	GAMG	6.226690e-02	1.267250e-04	2	true
2171          	GAMG	6.193060e-02	1.295990e-04	2	true
2172          	GAMG	6.241780e-02	1.308920e-04	2	true
2173          	GAMG	6.243600e-02	1.283650e-04	2	true
2174          	GAMG	6.307470e-02	1.297790e-04	2	true
2175          	GAMG	6.319130e-02	1.307510e-04	2	true
2176          	GAMG	6.386260e-02	1.293970e-04	2	true
2177          	GAMG	6.390900e-02	1.289730e-04	2	true
2178          	GAMG	6.302960e-02	1.270090e-04	2	true
2179          	GAMG	6.268320e-02	1.189840e-04	2	true
2180          	GAMG	6.207870e-02	1.210410e-04	2	true
2181          	GAMG	6.143900e-02	1.191440e-04	2	true
2182          	GAMG	6.134580e-02	1.182960e-04	2	true
2183          	GAMG	6.161130e-02	1.260090e-04	2	true
2184          	GAMG	6.113060e-02	1.258200e-04	2	true
2185          	GAMG	6.053580e-02	1.298600e-04	2	true
2186          	GAMG	6.024290e-02	1.334690e-04	2	true
2187          	GAMG	5.898550e-02	1.336030e-04	2	true
2188          	GAMG	5.834030e-02	1.343300e-04	2	true
2189          	GAMG	5.831980e-02	1.328670e-04	2	true
2190          	GAMG	5.791530e-02	1.272800e-04	2	true
2191          	GAMG	5.759630e-02	1.261270e-04	2	true
2192          	GAMG	5.750370e-02	1.271360e-04	2	true
2193          	GAMG	5.771460e-02	1.225030e-04	2	true
2194          	GAMG	5.767300e-02	1.219610e-04	2	true
2195          	GAMG	5.727050e-02	1.213220e-04	2	true
2196          	GAMG	5.729530e-02	1.173550e-04	2	true
2197          	GAMG	5.713090e-02	1.152120e-04	2	true
2198          	GAMG	5.638760e-02	1.137310e-04	2	true
2199          	GAMG	5.674730e-02	1.121790e-04	2	true
2200          	GAMG	5.647870e-02	1.161910e-04	2	true
2201          	GAMG	5.635890e-02	1.145050e-04	2	true
2202          	GAMG	5.620510e-02	1.128290e-04	2	true
2203          	GAMG	5.647690e-02	1.141650e-04	2	true
2204          	GAMG	5.672080e-02	1.134200e-04	2	true
2205          	GAMG	5.631180e-02	1.113190e-04	2	true
2206          	GAMG	5.678840e-02	1.128000e-04	2	true
2207          	GAMG	5.734450e-02	1.131790e-04	2	true
2208          	GAMG	5.738890e-02	1.143700e-04	2	true
2209          	GAMG	5.810550e-02	1.154010e-04	2	true
2210          	GAMG	5.913680e-02	1.167320e-04	2	true
2211          	GAMG	5.916400e-02	1.179910e-04	2	true
2212          	GAMG	5.942840e-02	1.152830e-04	2	true
2213          	GAMG	5.899450e-02	1.175310e-04	2	true
2214          	GAMG	5.883920e-02	1.179320e-04	2	true
2215          	GAMG	5.872540e-02	1.188530e-04	2	true
2216          	GAMG	5.812850e-02	1.191340e-04	2	true
2217          	GAMG	5.773360e-02	1.179240e-04	2	true
2218          	GAMG	5.717090e-02	1.194590e-04	2	true
2219          	GAMG	5.663240e-02	1.214080e-04	2	true
2220          	GAMG	5.648320e-02	1.190220e-04	2	true
2221          	GAMG	5.568490e-02	1.166820e-04	2	true
2222          	GAMG	5.537050e-02	1.139750e-04	2	true
2223          	GAMG	5.519810e-02	1.132560e-04	2	true
2224          	GAMG	5.524290e-02	1.177350e-04	2	true
2225          	GAMG	5.495710e-02	1.134870e-04	2	true
2226          	GAMG	5.517390e-02	1.138570e-04	2	true
2227          	GAMG	5.494980e-02	1.223040e-04	2	true
2228          	GAMG	5.446530e-02	1.260750e-04	2	true
2229          	GAMG	5.468790e-02	1.283930e-04	2	true
2230          	GAMG	5.452910e-02	1.304690e-04	2	true
2231          	GAMG	5.426850e-02	1.329920e-04	2	true
2232          	GAMG	5.378840e-02	1.305450e-04	2	true
2233          	GAMG	5.385260e-02	1.300780e-04	2	true
2234          	GAMG	5.434480e-02	1.256630e-04	2	true
2235          	GAMG	5.428690e-02	1.299400e-04	2	true
2236          	GAMG	5.410840e-02	1.244260e-04	2	true
2237          	GAMG	5.416010e-02	1.244340e-04	2	true
2238          	GAMG	5.392120e-02	1.185500e-04	2	true
2239          	GAMG	5.355280e-02	1.200930e-04	2	true
2240          	GAMG	5.312430e-02	1.135830e-04	2	true
2241          	GAMG	5.309710e-02	1.158560e-04	2	true
2242          	GAMG	5.355260e-02	1.145310e-04	2	true
2243          	GAMG	5.284870e-02	1.193670e-04	2	true
2244          	GAMG	5.295490e-02	1.167000e-04	2	true
2245          	GAMG	5.340420e-02	1.169520e-04	2	true
2246          	GAMG	5.363820e-02	1.217460e-04	2	true
2247          	GAMG	5.377640e-02	1.247360e-04	2	true
2248          	GAMG	5.440820e-02	1.192270e-04	2	true
2249          	GAMG	5.419780e-02	1.202070e-04	2	true
2250          	GAMG	5.535290e-02	1.182900e-04	2	true
2251          	GAMG	5.572220e-02	1.210380e-04	2	true
2252          	GAMG	5.629210e-02	1.192170e-04	2	true
2253          	GAMG	5.730100e-02	1.221090e-04	2	true
2254          	GAMG	5.699680e-02	1.215060e-04	2	true
2255          	GAMG	5.660370e-02	1.248950e-04	2	true
2256          	GAMG	5.749670e-02	1.257200e-04	2	true
2257          	GAMG	5.856220e-02	1.242210e-04	2	true
2258          	GAMG	5.886190e-02	1.217050e-04	2	true
2259          	GAMG	6.005980e-02	1.247660e-04	2	true
2260          	GAMG	6.174120e-02	1.234960e-04	2	true
2261          	GAMG	6.338020e-02	1.285400e-04	2	true
2262          	GAMG	6.402140e-02	1.304430e-04	2	true
2263          	GAMG	6.423010e-02	1.341690e-04	2	true
2264          	GAMG	6.406110e-02	1.296400e-04	2	true
2265          	GAMG	6.368740e-02	1.319480e-04	2	true
2266          	GAMG	6.407230e-02	1.303480e-04	2	true
2267          	GAMG	6.408470e-02	1.308950e-04	2	true
2268          	GAMG	6.395440e-02	1.248020e-04	2	true
2269          	GAMG	6.346770e-02	1.251820e-04	2	true
2270          	GAMG	6.428490e-02	1.271450e-04	2	true
2271          	GAMG	6.411590e-02	1.220580e-04	2	true
2272          	GAMG	6.387840e-02	1.234960e-04	2	true
2273          	GAMG	6.294500e-02	1.202060e-04	2	true
2274          	GAMG	6.326820e-02	1.193420e-04	2	true
2275          	GAMG	6.315590e-02	1.210170e-04	2	true
2276          	GAMG	6.239200e-02	1.238560e-04	2	true
2277          	GAMG	6.215350e-02	1.244640e-04	2	true
2278          	GAMG	6.151000e-02	1.224910e-04	2	true
2279          	GAMG	6.099460e-02	1.242560e-04	2	true
2280          	GAMG	6.108060e-02	1.273460e-04	2	true
2281          	GAMG	6.112550e-02	1.279030e-04	2	true
2282          	GAMG	6.108250e-02	1.241280e-04	2	true
2283          	GAMG	6.001410e-02	1.217890e-04	2	true
2284          	GAMG	5.933440e-02	1.217090e-04	2	true
2285          	GAMG	5.961850e-02	1.216700e-04	2	true
2286          	GAMG	6.000190e-02	1.207100e-04	2	true
2287          	GAMG	6.048210e-02	1.259870e-04	2	true
2288          	GAMG	6.049240e-02	1.279510e-04	2	true
2289          	GAMG	6.107610e-02	1.319160e-04	2	true
2290          	GAMG	6.179310e-02	1.320720e-04	2	true
2291          	GAMG	6.234070e-02	1.325230e-04	2	true
2292          	GAMG	6.203600e-02	1.348560e-04	2	true
2293          	GAMG	6.283390e-02	1.333880e-04	2	true
2294          	GAMG	6.247320e-02	1.337970e-04	2	true
2295          	GAMG	6.194710e-02	1.309470e-04	2	true
2296          	GAMG	6.159920e-02	1.332410e-04	2	true
2297          	GAMG	6.113710e-02	1.315180e-04	2	true
2298          	GAMG	6.056940e-02	1.313690e-04	2	true
2299          	GAMG	6.011580e-02	1.301970e-04	2	true
2300          	GAMG	5.931010e-02	1.307290e-04	2	true
2301          	GAMG	5.884370e-02	1.287450e-04	2	true
2302          	GAMG	5.820060e-02	1.302110e-04	2	true
2303          	GAMG	5.766830e-02	1.223780e-04	2	true
2304          	GAMG	5.766820e-02	1.194380e-04	2	true
2305          	GAMG	5.777070e-02	1.224220e-04	2	true
2306          	GAMG	5.829410e-02	1.262710e-04	2	true
2307          	GAMG	5.888620e-02	1.297460e-04	2	true
2308          	GAMG	5.950250e-02	1.282300e-04	2	true
2309          	GAMG	6.068950e-02	1.219660e-04	2	true
2310          	GAMG	6.193090e-02	1.239280e-04	2	true
2311          	GAMG	6.304280e-02	1.243950e-04	2	true
2312          	GAMG	6.330000e-02	1.269660e-04	2	true
2313          	GAMG	6.376640e-02	1.296060e-04	2	true
2314          	GAMG	6.335680e-02	1.259600e-04	2	true
2315          	GAMG	6.374100e-02	1.325750e-04	2	true
2316          	GAMG	6.429860e-02	1.337590e-04	2	true
2317          	GAMG	6.403760e-02	1.408580e-04	2	true
2318          	GAMG	6.493240e-02	1.425240e-04	2	true
2319          	GAMG	6.618320e-02	1.366040e-04	2	true
2320          	GAMG	6.637830e-02	1.359230e-04	2	true
2321          	GAMG	6.716650e-02	1.335980e-04	2	true
2322          	GAMG	6.654220e-02	1.315770e-04	2	true
2323          	GAMG	6.641660e-02	1.237100e-04	2	true
2324          	GAMG	6.547430e-02	1.227220e-04	2	true
2325          	GAMG	6.476670e-02	1.228620e-04	2	true
2326          	GAMG	6.544900e-02	1.190360e-04	2	true
2327          	GAMG	6.521780e-02	1.194100e-04	2	true
2328          	GAMG	6.480790e-02	1.231280e-04	2	true
2329          	GAMG	6.418610e-02	1.209300e-04	2	true
2330          	GAMG	6.355470e-02	1.216100e-04	2	true
2331          	GAMG	6.249220e-02	1.200900e-04	2	true
2332          	GAMG	6.165360e-02	1.177210e-04	2	true
2333          	GAMG	6.131680e-02	1.151870e-04	2	true
2334          	GAMG	6.114520e-02	1.142620e-04	2	true
2335          	GAMG	6.117930e-02	1.160950e-04	2	true
2336          	GAMG	6.116940e-02	1.207700e-04	2	true
2337          	GAMG	6.140710e-02	1.186520e-04	2	true
2338          	GAMG	6.018040e-02	1.195720e-04	2	true
2339          	GAMG	5.824610e-02	1.189960e-04	2	true
2340          	GAMG	5.770600e-02	1.236100e-04	2	true
2341          	GAMG	5.763360e-02	1.209390e-04	2	true
2342          	GAMG	5.707220e-02	1.195500e-04	2	true
2343          	GAMG	5.632890e-02	1.119800e-04	2	true
2344          	GAMG	5.588500e-02	1.114490e-04	2	true
2345          	GAMG	5.601760e-02	1.089790e-04	2	true
2346          	GAMG	5.609280e-02	1.090370e-04	2	true
2347          	GAMG	5.667620e-02	1.085940e-04	2	true
2348          	GAMG	5.664490e-02	1.088830e-04	2	true
2349          	GAMG	5.671700e-02	1.081470e-04	2	true
2350          	GAMG	5.623270e-02	1.124690e-04	2	true
2351          	GAMG	5.597820e-02	1.116730e-04	2	true
2352          	GAMG	5.523600e-02	1.084280e-04	2	true
2353          	GAMG	5.487970e-02	1.093620e-04	2	true
2354          	GAMG	5.417420e-02	1.065160e-04	2	true
2355          	GAMG	5.357550e-02	1.042840e-04	2	true
2356          	GAMG	5.313500e-02	1.048960e-04	2	true
2357          	GAMG	5.313930e-02	1.036120e-04	2	true
2358          	GAMG	5.255460e-02	1.046520e-04	2	true
2359          	GAMG	5.311530e-02	1.036190e-04	2	true
2360          	GAMG	5.322610e-02	1.010840e-04	2	true
2361          	GAMG	5.327790e-02	1.039470e-04	2	true
2362          	GAMG	5.316380e-02	1.062560e-04	2	true
2363          	GAMG	5.288810e-02	1.080470e-04	2	true
2364          	GAMG	5.245770e-02	1.078570e-04	2	true
2365          	GAMG	5.232560e-02	1.056960e-04	2	true
2366          	GAMG	5.307400e-02	1.026450e-04	2	true
2367          	GAMG	5.369510e-02	1.024790e-04	2	true
2368          	GAMG	5.322900e-02	1.009790e-04	2	true
2369          	GAMG	5.315100e-02	1.071030e-04	2	true
2370          	GAMG	5.320080e-02	1.090390e-04	2	true
2371          	GAMG	5.325610e-02	1.148210e-04	2	true
2372          	GAMG	5.295390e-02	1.149040e-04	2	true
2373          	GAMG	5.286080e-02	1.181090e-04	2	true
2374          	GAMG	5.338420e-02	1.165720e-04	2	true
2375          	GAMG	5.405130e-02	1.182540e-04	2	true
2376          	GAMG	5.495580e-02	1.130910e-04	2	true
2377          	GAMG	5.583320e-02	1.181800e-04	2	true
2378          	GAMG	5.686950e-02	1.183860e-04	2	true
2379          	GAMG	5.628240e-02	1.159140e-04	2	true
2380          	GAMG	5.655890e-02	1.181900e-04	2	true
2381          	GAMG	5.664910e-02	1.202790e-04	2	true
2382          	GAMG	5.682370e-02	1.221940e-04	2	true
2383          	GAMG	5.667780e-02	1.234790e-04	2	true
2384          	GAMG	5.692210e-02	1.219230e-04	2	true
2385          	GAMG	5.704270e-02	1.238050e-04	2	true
2386          	GAMG	5.781210e-02	1.246510e-04	2	true
2387          	GAMG	5.791320e-02	1.246630e-04	2	true
2388          	GAMG	5.854610e-02	1.224810e-04	2	true
2389          	GAMG	5.923820e-02	1.229120e-04	2	true
2390          	GAMG	5.962180e-02	1.287590e-04	2	true
2391          	GAMG	5.977810e-02	1.283620e-04	2	true
2392          	GAMG	5.953070e-02	1.323970e-04	2	true
2393          	GAMG	5.890100e-02	1.305890e-04	2	true
2394          	GAMG	5.845790e-02	1.287640e-04	2	true
2395          	GAMG	5.826220e-02	1.328630e-04	2	true
2396          	GAMG	5.823940e-02	1.330810e-04	2	true
2397          	GAMG	5.829990e-02	1.326990e-04	2	true
2398          	GAMG	5.872130e-02	1.313860e-04	2	true
2399          	GAMG	5.907990e-02	1.334540e-04	2	true
2400          	GAMG	5.910310e-02	1.359850e-04	2	true
2401          	GAMG	5.918730e-02	1.330230e-04	2	true
2402          	GAMG	5.985350e-02	1.293510e-04	2	true
2403          	GAMG	5.940360e-02	1.301910e-04	2	true
2404          	GAMG	5.907120e-02	1.316870e-04	2	true
2405          	GAMG	5.851280e-02	1.284830e-04	2	true
2406          	GAMG	5.791200e-02	1.269900e-04	2	true
2407          	GAMG	5.761030e-02	1.261140e-04	2	true
2408          	GAMG	5.705020e-02	1.236730e-04	2	true
2409          	GAMG	5.714170e-02	1.150380e-04	2	true
2410          	GAMG	5.693160e-02	1.192880e-04	2	true
2411          	GAMG	5.755920e-02	1.199730e-04	2	true
2412          	GAMG	5.828550e-02	1.186580e-04	2	true
2413          	GAMG	5.804870e-02	1.219540e-04	2	true
2414          	GAMG	5.851630e-02	1.229210e-04	2	true
2415          	GAMG	5.884860e-02	1.254050e-04	2	true
2416          	GAMG	5.957420e-02	1.304400e-04	2	true
2417          	GAMG	5.938890e-02	1.278800e-04	2	true
2418          	GAMG	5.940460e-02	1.224170e-04	2	true
2419          	GAMG	5.935740e-02	1.206480e-04	2	true
2420          	GAMG	5.965300e-02	1.197620e-04	2	true
2421          	GAMG	5.969760e-02	1.239700e-04	2	true
2422          	GAMG	5.974150e-02	1.248120e-04	2	true
2423          	GAMG	6.021580e-02	1.301570e-04	2	true
